H_Moment_1,H_Moment_2,H_Moment_3,H_Moment_4,H_Moment_5,H_Moment_6,H_Moment_7,S_Moment_1,S_Moment_2,S_Moment_3,S_Moment_4,S_Moment_5,S_Moment_6,S_Moment_7,V_Moment_1,V_Moment_2,V_Moment_3,V_Moment_4,V_Moment_5,V_Moment_6,V_Moment_7,G_Moment_1,G_Moment_2,G_Moment_3,G_Moment_4,G_Moment_5,G_Moment_6,G_Moment_7
0.00349391,0.0000000276065,1.20217E-10,6.1614E-11,-4.05605E-21,-7.13112E-15,3.4158E-21,0.0142912,0.0000000626572,0.00000000877343,0.00000000110512,1.17183E-18,-2.31054E-13,3.23543E-18,0.000680006,3.17566E-12,2.33894E-14,7.15229E-15,-9.09924E-29,-1.23989E-20,1.66738E-29,0.000677091,5.55801E-13,5.13079E-15,8.91327E-15,1.88463E-29,-4.78799E-21,5.72544E-29
0.00346006,0.000000272543,0.00000000369387,0.00000000454577,1.84865E-17,-5.05392E-13,2.28628E-18,0.00266634,0.000000317199,5.09944E-10,1.26167E-10,2.37566E-20,-6.18546E-14,-2.1442E-20,0.000835588,0.00000000224535,4.06894E-12,2.45032E-12,7.73513E-24,6.5801E-17,1.71639E-25,0.000892758,2.74324E-10,5.0478E-13,2.15283E-13,6.54626E-26,3.40347E-18,-2.74078E-26
0.00162576,0.000000182204,4.18232E-11,9.8391E-11,1.50919E-21,-3.93709E-14,6.12855E-21,0.00338168,0.000000643129,8.99471E-10,2.71703E-11,-3.87856E-21,1.62161E-14,-1.7315E-21,0.00103252,0.00000000175739,6.05537E-12,1.05665E-11,6.92849E-26,2.04241E-16,-8.4521E-23,0.00107364,5.38536E-11,8.41979E-14,4.84856E-14,3.08625E-27,3.04164E-19,2.68605E-28
0.00314933,0.000000253248,0.00000000238634,0.0000000026004,-2.87369E-18,5.19944E-13,-5.80549E-18,0.00382245,0.0000000433469,0.00000000203172,0.0000000088122,-2.81261E-17,1.07881E-12,-2.44795E-17,0.000758675,1.76396E-10,3.09757E-13,6.91164E-13,6.45131E-26,-8.31273E-18,-3.13228E-25,0.000872499,5.31654E-11,4.04074E-13,4.11672E-13,1.65663E-25,2.76596E-18,-2.73327E-26
0.00151138,0.000000154551,3.86045E-10,2.43647E-11,-2.25012E-21,-9.26709E-15,-7.21563E-22,0.00251531,0.0000000580915,1.98819E-10,1.5863E-11,3.10267E-22,-3.71909E-15,-8.35077E-22,0.0010059,5.86639E-10,7.17661E-12,2.55928E-13,-2.47847E-25,3.56699E-18,-2.42639E-25,0.000964764,0.00000000327145,3.29757E-13,2.30644E-13,-2.63495E-26,-1.31575E-17,5.78935E-26
0.00269205,0.000000119124,6.84801E-11,9.05349E-11,-6.41561E-21,-3.06698E-14,-3.10761E-21,0.0108692,0.000000886955,0.00000000935275,0.0000000280612,-3.59702E-16,-2.14188E-11,-2.77986E-16,0.00068813,9.96921E-12,5.05108E-14,1.125E-13,-2.78318E-27,3.55125E-19,8.0108E-27,0.000680188,7.76018E-11,1.79708E-14,2.74792E-14,2.78183E-28,-2.39231E-19,-5.43602E-28
0.0026162,0.0000000121371,3.43386E-12,5.31127E-11,3.46417E-22,4.20669E-15,-6.28082E-22,0.00721317,0.000000233428,0.00000000141401,0.00000000267596,-1.92911E-19,6.30128E-13,-5.20171E-18,0.000732274,7.92614E-11,1.60806E-14,5.03025E-14,1.33841E-27,4.08485E-19,5.05422E-28,0.000773917,1.84474E-10,2.01397E-13,4.71629E-13,-1.39121E-25,-6.01554E-18,4.21088E-26
0.00135812,3.3397E-10,1.00782E-12,2.61955E-13,-8.18723E-26,-4.69292E-18,1.06832E-25,0.00467367,0.000000401007,9.6807E-10,0.00000000143475,6.55758E-19,2.61446E-13,-1.55856E-18,0.000858472,1.8456E-10,2.82604E-13,9.06768E-14,-9.31526E-27,-1.21987E-18,-1.11323E-26,0.00082322,1.29374E-11,7.38075E-14,4.29057E-15,5.06844E-29,-1.40261E-20,-5.71031E-29
0.00247996,0.00000000398511,4.46475E-11,1.07712E-10,7.30433E-21,3.78544E-15,-1.56233E-21,0.00565912,0.0000000767003,0.00000000871591,0.00000000377482,1.89856E-17,-2.10474E-13,1.04097E-17,0.000741487,1.68034E-11,5.23255E-13,1.2367E-13,-4.79702E-28,-5.06867E-19,3.1456E-26,0.000783268,2.12717E-10,1.38636E-13,8.06218E-13,2.30039E-25,1.15958E-17,-1.4047E-25
0.00187417,0.00000000174949,1.45491E-10,4.28214E-11,3.32856E-21,-6.35573E-16,-5.87087E-22,0.00555653,0.000000936052,0.000000019493,0.0000000179824,2.58894E-16,6.89048E-12,2.15232E-16,0.000776087,1.25646E-10,4.27697E-14,6.94846E-15,1.08451E-28,7.48589E-20,-5.08601E-29,0.000762231,5.31338E-11,3.96603E-14,1.60862E-14,3.75113E-28,-9.51412E-20,-1.56138E-28
0.00152055,0.00000000244896,2.89748E-12,2.32362E-11,-7.04175E-23,-7.2791E-16,1.77179E-22,0.00592535,0.00000260943,0.00000000178055,0.0000000038073,-4.90637E-18,5.24449E-12,-8.6136E-18,0.000816983,8.78132E-10,2.88758E-13,1.63888E-12,9.24397E-25,-3.57235E-17,6.45432E-25,0.000792234,8.90217E-11,1.23791E-13,2.8197E-13,8.13941E-27,-2.63247E-18,5.20478E-26
0.00146891,2.4859E-10,2.17974E-12,1.52153E-13,-8.4964E-26,3.81983E-19,-2.1426E-26,0.00321681,0.0000000909927,0.00000000137134,0.00000000149735,-7.66832E-19,2.63597E-13,2.00394E-18,0.000877973,0.00000000319933,3.67524E-12,3.75067E-12,1.31419E-23,1.72387E-16,4.60485E-24,0.000870123,6.64786E-10,1.77983E-12,5.67433E-13,4.01539E-25,1.36941E-17,4.04903E-25
0.00268134,0.0000000187022,2.94958E-10,2.9001E-10,-6.45342E-20,2.29847E-14,-5.50435E-20,0.00946435,0.000000019291,0.0000000018747,0.00000000399427,-1.0857E-17,-4.36388E-13,-1.26163E-18,0.000730452,3.32488E-10,1.82939E-13,5.92206E-13,-1.55912E-25,-1.07718E-17,1.16989E-25,0.000796584,1.37681E-10,1.95726E-13,2.28632E-13,1.67915E-26,2.57878E-18,-4.53563E-26
0.00376341,0.0000000401772,3.37209E-11,3.02295E-10,2.81875E-20,-5.76465E-14,-1.17039E-20,0.0115845,0.0000000667311,0.00000000151915,0.00000000204318,-2.58843E-18,-4.25263E-13,2.5015E-18,0.000668938,5.08165E-12,1.90364E-15,6.26266E-15,-9.98207E-30,-1.40768E-20,-1.91819E-29,0.0006863,8.43029E-13,5.96321E-15,7.57773E-15,1.30122E-29,1.73606E-21,-4.92488E-29
0.00274927,0.0000000333778,3.64025E-10,1.3421E-10,1.7512E-20,-1.65771E-14,2.39444E-20,0.00815547,0.00000238161,0.0000000158407,0.00000000222262,-1.30956E-17,3.42995E-12,1.56E-18,0.000775079,2.60545E-10,2.95889E-13,1.67536E-13,-3.72428E-26,1.07041E-18,2.09208E-27,0.000765843,0.00000000201841,2.63094E-12,2.75268E-13,-2.11332E-25,-1.22625E-17,1.01066E-25
0.00165768,0.0000000223005,6.94277E-11,6.36081E-11,2.73884E-21,-6.94256E-15,3.21971E-21,0.00337435,0.000000107293,0.000000003686,0.0000000023097,5.33475E-18,7.52063E-13,4.11796E-18,0.000906934,7.84355E-11,1.37439E-12,8.68376E-14,-1.58352E-26,-6.56941E-19,-2.54799E-26,0.000960211,7.35179E-11,6.40178E-14,2.11678E-13,-2.05628E-26,1.75705E-18,-1.35781E-26
0.00201307,0.0000000489785,3.19177E-11,2.63104E-10,1.90916E-20,5.42113E-14,1.47252E-20,0.00356907,0.000000558641,3.0193E-10,0.00000000135689,8.39972E-19,9.01641E-13,2.20787E-19,0.00091715,7.7099E-10,1.08021E-12,3.99437E-13,-2.40038E-25,-6.39041E-18,-1.05943E-25,0.0010482,0.00000000170377,1.72995E-12,4.93244E-12,-1.38407E-23,-2.0352E-16,4.00387E-24
0.00117092,0.00000000588011,1.33885E-11,2.95215E-12,-2.30192E-24,2.87869E-17,-1.84165E-23,0.00377904,0.0000000354618,4.40843E-10,0.00000000342305,-5.02433E-19,3.51684E-13,-4.17484E-18,0.000977239,1.9261E-10,1.49851E-12,2.104E-12,-3.55878E-24,1.55514E-17,1.13674E-24,0.00105814,0.00000000201428,1.45339E-12,6.57788E-13,9.67306E-26,1.98685E-17,6.35845E-25
0.00277888,0.000000021583,1.8442E-10,1.16727E-10,8.89404E-21,1.27354E-14,-1.46357E-20,0.00504824,0.00000149431,0.00000000320797,0.0000000106532,6.16569E-17,1.21198E-11,-8.77357E-18,0.000781923,9.38709E-10,2.08412E-13,1.09094E-14,-2.79498E-28,-3.32165E-19,-4.38725E-28,0.000822187,0.00000000180917,1.14826E-13,1.70171E-12,-7.15726E-25,-7.13116E-17,-2.31484E-25
0.00279669,0.0000000902904,6.14465E-10,4.05763E-10,-2.02562E-19,1.16217E-13,4.33931E-21,0.00847051,0.000000033651,0.0000000192076,0.0000000100051,-1.33293E-16,1.65045E-12,-3.83413E-17,0.000706244,3.9729E-10,6.16321E-13,3.27783E-13,-1.28072E-25,-6.44698E-18,-7.28203E-26,0.000788876,4.48514E-10,1.31439E-12,5.27683E-13,7.7396E-26,-8.90049E-18,4.32595E-25
0.00319349,0.000000045334,3.25665E-10,4.12158E-11,-4.45502E-21,-8.75812E-15,1.71879E-21,0.00741779,0.00000373206,0.00000000694347,0.0000000259301,1.11027E-16,4.33698E-11,-3.29742E-16,0.000694127,1.98485E-10,1.16673E-13,1.18557E-13,1.31015E-26,6.11789E-19,4.77223E-27,0.000686003,8.16714E-12,1.13683E-13,1.11912E-14,3.58366E-28,-2.86617E-20,1.75827E-28
0.00344192,0.0000000378439,3.25287E-10,0.00000000171388,-1.05926E-18,2.12386E-13,-7.18026E-19,0.00557636,0.000000684557,0.0000000080409,0.0000000132064,-1.23464E-16,-1.08906E-11,-5.725E-17,0.00073831,5.61473E-11,2.1593E-14,1.14341E-12,1.77754E-25,-8.19167E-18,-2.61145E-26,0.000657472,9.96069E-13,1.03832E-15,1.64356E-17,1.70203E-33,-1.63792E-23,-1.30878E-33
0.00152685,0.00000000335969,3.09495E-12,2.35976E-12,6.2954E-25,-1.36777E-16,-6.34603E-24,0.00862476,0.0000000249179,0.00000000359142,0.00000000127603,-1.22034E-18,-9.50675E-15,-2.44391E-18,0.000775164,4.27685E-11,4.50053E-14,2.32361E-14,1.9898E-28,1.1377E-19,-7.24585E-28,0.000758716,3.29981E-12,3.50315E-14,2.09503E-14,-5.11052E-28,3.78799E-20,-2.46885E-28
0.00134794,0.00000000969412,8.18932E-12,2.69671E-11,2.73021E-22,-2.61904E-15,2.93363E-22,0.00353829,0.0000000674079,5.89116E-10,0.00000000195988,-1.03629E-18,1.44078E-13,-1.83331E-18,0.000936436,9.53102E-10,6.19252E-13,1.34124E-12,9.44795E-25,3.94487E-17,7.75552E-25,0.000859052,2.40956E-11,1.24054E-12,5.10551E-13,3.49588E-25,5.95487E-19,-2.0708E-25
0.00232954,4.59469E-10,1.75059E-10,3.08971E-10,1.98299E-20,5.65611E-15,6.90666E-20,0.00722987,0.00000231768,0.0000000189995,0.00000000192986,9.83879E-18,-1.48747E-12,-6.30537E-18,0.000727603,1.55811E-10,5.75473E-13,5.71303E-13,-3.09966E-25,-2.09084E-18,1.05959E-25,0.000698188,1.59275E-10,3.6871E-14,8.91625E-14,-2.51811E-28,-1.11318E-18,5.10608E-27
0.00480978,0.0000000570293,0.00000000122969,6.34537E-11,1.25826E-20,7.99032E-15,-1.24839E-20,0.0276757,0.00000681993,0.000000105691,0.0000000111791,-3.82762E-16,-2.90967E-11,-3.39164E-17,0.000669318,6.99291E-12,3.54971E-15,8.46396E-15,-4.32902E-29,2.0975E-20,-1.66825E-29,0.000681003,3.07914E-12,1.02791E-13,2.38875E-16,6.70371E-31,2.68329E-22,9.75552E-31
0.00464467,0.0000000161326,5.64304E-11,3.42707E-11,-1.49948E-21,-2.51848E-15,-1.51362E-22,0.0359247,0.0000135515,0.000000579616,0.0000000196069,1.35399E-15,1.28974E-13,1.59235E-15,0.000659709,7.4924E-12,1.16561E-15,5.74469E-16,1.57242E-31,-1.55407E-21,4.43007E-31,0.000662835,6.77242E-13,4.26971E-15,6.48954E-15,3.20513E-29,-5.27627E-21,-1.18165E-29
0.00215461,0.000000276096,7.03449E-11,1.20393E-10,-6.96463E-21,-3.05349E-14,-8.61673E-21,0.0105801,0.00000435761,0.0000000330272,0.0000000847373,-2.57906E-15,-4.50434E-11,-3.66658E-15,0.000711734,2.29584E-10,2.26356E-15,1.50451E-13,-2.24727E-27,1.54745E-18,1.63045E-27,0.000698524,4.17715E-11,1.98826E-13,6.01341E-14,5.49513E-27,1.0243E-19,-3.61088E-27
0.0016002,0.00000009234,1.74051E-11,1.21351E-10,5.10056E-21,-1.04782E-14,-2.25558E-21,0.00637671,0.00000138401,0.00000000399761,0.0000000100963,6.41202E-17,-1.44131E-12,-1.68482E-18,0.000754099,3.62019E-10,2.36414E-13,6.4227E-13,1.99749E-25,-1.24598E-18,1.50787E-25,0.000845336,7.73895E-11,6.40506E-13,2.31074E-13,8.88975E-26,1.41944E-18,8.25534E-29
0.00134174,0.0000000284353,1.20391E-10,4.73154E-12,1.09554E-22,2.89458E-16,-2.7396E-23,0.00512078,0.0000000128025,0.0000000123026,0.00000000192862,9.37146E-18,7.91293E-14,6.56464E-19,0.000803332,1.29095E-10,9.34434E-13,2.91283E-13,1.30422E-25,-1.8945E-18,7.79997E-26,0.000871415,0.00000000260941,3.01895E-12,5.16783E-13,-6.22184E-25,7.78773E-18,1.71894E-25
0.00152848,0.0000000116043,8.93339E-13,1.68422E-10,5.43586E-22,1.16489E-14,1.9931E-21,0.00572937,0.0000000138887,0.00000000161592,0.0000000124605,-4.98911E-17,1.3943E-12,2.52425E-17,0.000782087,2.13295E-10,2.4638E-13,1.03599E-12,-5.02668E-25,-1.44926E-17,1.45869E-25,0.000847632,2.5732E-11,1.71205E-12,9.62633E-13,1.21127E-24,-1.13322E-18,2.45051E-25
0.00463605,0.0000000709072,0.00000000253436,3.35166E-10,-1.7517E-19,1.5399E-14,-2.54436E-19,0.0263397,0.00000238801,0.000000178072,0.0000000234071,-1.44708E-15,-1.81203E-11,-4.35492E-16,0.000671014,2.69519E-11,3.80463E-14,5.78472E-15,7.92906E-29,3.00254E-20,-3.28296E-29,0.000682122,1.69889E-11,3.88597E-14,2.9108E-14,8.48037E-30,-3.02815E-20,-9.7893E-28
0.00316212,0.000000960802,1.42999E-10,7.93001E-10,1.50382E-19,3.98133E-13,2.20672E-19,0.0126939,0.0000496078,0.0000000417743,0.0000000537785,2.54829E-15,2.63967E-10,5.94095E-17,0.000692255,7.89757E-10,5.96552E-14,5.12876E-14,2.71733E-27,5.79684E-19,-8.14909E-28,0.000678125,3.75829E-10,2.25744E-13,5.26317E-14,1.25291E-27,-5.02514E-19,-5.59843E-27
0.00470238,0.0000000763886,3.1211E-10,1.21553E-10,-2.00152E-20,3.3594E-14,1.2646E-20,0.0303329,0.00000516387,0.00000000131959,0.000000121124,-9.33635E-16,-2.74642E-10,-1.21377E-15,0.000667058,9.12716E-12,5.53215E-15,4.42237E-15,2.1874E-29,1.44929E-21,3.36027E-32,0.000665003,3.21321E-12,1.08677E-15,7.35431E-15,-1.72834E-29,-1.07517E-20,1.1557E-29
0.00485574,0.0000000034122,1.81093E-11,2.04944E-11,-4.84308E-23,1.15984E-15,3.91842E-22,0.0475084,0.00000937129,0.00000142791,0.00000000694245,-5.04942E-16,1.69001E-11,4.72043E-16,0.00066126,1.52917E-12,9.99883E-16,5.09029E-16,-3.62189E-31,2.74166E-22,2.64262E-32,0.000659003,5.71141E-12,4.82748E-15,4.24552E-16,-3.42506E-31,-8.53364E-22,5.021E-31
0.00127289,0.00000000840384,3.019E-11,2.50327E-11,3.54357E-22,-1.91268E-15,5.89917E-22,0.00484505,0.00000012792,0.00000000737081,0.00000000611433,-1.65913E-17,1.58996E-12,3.75444E-17,0.000818609,4.13774E-11,6.89105E-13,9.88907E-13,-1.00659E-25,-3.51968E-18,8.1012E-25,0.000873345,0.00000000330767,1.47591E-12,1.59866E-12,5.47818E-25,-3.24045E-17,2.39376E-24
0.00199614,0.000000150001,5.35228E-11,8.26298E-10,4.70802E-20,2.94461E-13,-1.67271E-19,0.00903769,0.00000426022,0.0000000143337,0.000000104328,3.70419E-15,1.85687E-10,-1.59865E-15,0.000718409,0.00000000100805,5.09503E-13,5.01911E-13,-1.17164E-25,-1.3187E-17,-2.25152E-25,0.00076555,4.4953E-11,9.00046E-13,8.15641E-13,6.52599E-25,5.42504E-18,-2.49998E-25
0.00262683,0.0000000870026,7.65138E-10,0.00000000102308,-8.24931E-19,2.96163E-13,3.72611E-19,0.00536757,0.00000116022,5.14506E-11,0.0000000866612,1.59041E-16,8.89792E-11,-9.05092E-17,0.000707758,0.00000000227125,2.48153E-12,6.43989E-13,-8.01297E-25,-3.05272E-17,-1.43808E-25,0.000670522,7.65519E-14,6.87424E-15,2.53933E-14,-4.52102E-29,-1.60402E-21,3.32438E-28
0.00183373,0.00000000282301,1.16203E-13,1.39769E-12,4.67684E-25,1.12577E-18,-3.13939E-25,0.0139014,0.000000383539,0.00000000944069,0.00000000112946,-2.56235E-18,1.05964E-13,-2.65272E-18,0.000694679,4.62504E-11,7.39248E-15,1.50748E-15,3.46784E-30,-2.19174E-22,-3.64673E-30,0.000694972,1.35977E-12,1.48904E-14,1.95111E-14,2.17551E-28,-1.5858E-20,2.51535E-28
0.00161633,0.00000000221051,5.79076E-13,2.69871E-13,6.42065E-27,4.53515E-18,-1.06491E-25,0.00745323,0.000000776429,0.00000000178649,0.00000000239015,-4.75023E-18,-4.05686E-13,-1.35239E-18,0.000703369,1.17076E-10,1.83069E-14,2.01566E-14,-2.12107E-28,-6.9701E-21,-3.23933E-28,0.000706887,4.67354E-11,2.30552E-14,2.29746E-14,-4.46246E-28,3.35097E-20,-2.83636E-28
0.00149494,4.48615E-10,5.53679E-13,3.27678E-13,-7.97099E-26,-4.02283E-18,1.14572E-25,0.00131885,0.0000000695161,7.17695E-11,6.49625E-12,-4.43369E-23,-1.58213E-15,1.33078E-22,0.000879233,0.00000000151555,4.01444E-13,1.66927E-12,4.7332E-25,4.16821E-18,1.28188E-24,0.000869928,1.98261E-10,3.67027E-12,3.76525E-12,1.17542E-23,-1.85337E-17,7.59991E-24
0.00196873,2.20899E-10,7.50834E-12,1.58164E-11,1.70653E-22,-1.70876E-16,-2.41936E-23,0.0123639,0.0000000695498,0.0000000176218,0.0000000125331,1.86256E-16,-3.1146E-12,-7.46837E-19,0.000679182,1.05294E-12,1.26435E-14,1.11597E-14,1.21636E-28,4.95526E-21,5.26945E-29,0.000692682,1.22471E-11,3.76445E-15,2.56557E-15,6.77835E-30,8.97842E-21,-4.1981E-30
0.00475863,0.00000000838726,5.35669E-11,1.27384E-10,6.72118E-21,-7.96987E-15,8.09631E-21,0.0153145,0.0000000567584,0.00000000598485,0.00000000312035,1.14873E-18,-1.42459E-13,-1.34354E-17,0.000659883,1.93237E-13,2.23962E-16,3.42886E-16,6.72129E-32,-1.50629E-22,6.71648E-32,0.000664765,2.44238E-12,7.30175E-16,2.5064E-16,-1.35276E-32,-2.72702E-22,-1.06366E-31
0.00436163,0.0000000433015,3.11194E-10,2.82498E-10,6.59172E-20,1.62279E-14,-5.16789E-20,0.0125948,0.00000000700741,5.53104E-10,1.83569E-10,3.1983E-21,-3.9174E-16,5.84055E-20,0.000678114,9.88773E-13,9.27778E-17,1.06986E-15,-1.26649E-31,-7.94796E-22,3.12367E-31,0.000689049,9.99047E-13,1.03915E-15,9.81241E-16,9.00692E-31,5.1364E-22,-4.12936E-31
0.00420715,0.0000000411428,2.97225E-12,1.92474E-10,-4.3539E-21,3.17443E-14,1.49563E-21,0.0122533,0.0000000885324,0.00000000240632,4.13499E-10,1.18057E-20,9.5146E-14,-4.12298E-19,0.000677495,1.84027E-12,3.11117E-15,6.83541E-16,-2.59951E-31,5.01211E-23,9.6231E-31,0.00068537,6.33888E-13,3.9539E-16,7.0515E-16,-2.05683E-31,3.4894E-22,-3.10368E-31
0.00554696,0.00000000346345,1.32019E-10,2.46985E-11,-1.40986E-21,1.10992E-15,-3.69569E-23,0.0022376,0.000000063887,6.38082E-10,7.02605E-12,1.68662E-22,1.42919E-15,4.39167E-22,0.000833026,1.88261E-10,1.10983E-12,2.00539E-13,7.69816E-26,1.76245E-18,-5.49946E-26,0.000780392,3.28696E-10,1.38231E-12,8.30907E-13,5.99837E-25,9.77736E-19,-6.58159E-25
0.00657285,0.000000133913,5.56502E-10,5.91604E-12,1.24409E-22,-2.16067E-15,-3.15834E-22,0.00953712,0.00000340101,0.0000000249681,0.0000000181913,-3.87591E-16,3.35116E-11,8.86127E-18,0.000691415,2.95291E-10,1.96843E-13,3.11362E-15,-7.6817E-29,-5.3438E-20,6.4E-30,0.00069047,1.28687E-14,3.35409E-16,2.81913E-15,-2.71505E-30,-3.18675E-22,-3.78565E-31
0.00676887,0.0000000218865,2.48951E-10,3.03285E-11,1.95687E-21,-3.76077E-15,-1.7651E-21,0.011792,0.000000123332,0.00000000220231,8.91697E-10,-1.24614E-18,-3.00149E-13,9.26712E-20,0.000680431,1.39683E-11,4.52736E-15,2.82176E-15,9.28604E-30,4.4462E-21,-3.93557E-30,0.000689365,2.58553E-11,7.04046E-16,1.83674E-14,-6.60451E-29,-9.21591E-20,7.80252E-31
0.00633091,0.0000000131005,4.30071E-10,1.66039E-10,-4.21989E-20,1.72163E-14,1.37076E-20,0.0118013,0.000000205682,0.0000000104907,1.76651E-10,1.92063E-19,4.2365E-14,1.44711E-19,0.000677258,2.15453E-12,1.13432E-14,2.95709E-15,-6.22854E-30,1.85716E-21,1.59535E-29,0.000680934,2.07054E-11,1.99439E-14,1.08607E-15,-2.69053E-30,-4.55954E-21,4.27906E-30
0.00501817,0.00000000888878,5.1931E-11,1.11672E-11,-1.79143E-22,-1.05113E-15,2.00568E-22,0.0179347,0.00000194292,0.0000000102155,0.0000000101118,4.93227E-17,1.31232E-11,9.01629E-17,0.000666051,2.72679E-12,6.72157E-16,4.86807E-17,7.56741E-33,-4.50016E-23,4.50301E-33,0.000668457,1.27602E-13,3.53807E-16,3.13295E-15,-1.02416E-30,4.01745E-22,3.13544E-30
0.00503603,0.00000013192,0.0000000014147,2.44316E-10,-1.37556E-19,8.19457E-14,-4.13447E-20,0.0227576,0.00000231405,0.000000109807,0.0000000858197,5.56045E-15,3.00928E-11,6.20373E-15,0.00066321,2.22781E-11,3.2345E-14,8.66288E-16,-3.58099E-30,-3.80518E-21,2.86432E-30,0.000663437,5.36211E-11,9.47566E-14,7.45438E-15,-1.36213E-28,2.07867E-21,-1.43862E-28
0.00543728,0.0000000224318,9.19929E-11,1.28768E-10,-1.25107E-20,-1.30627E-16,-6.31673E-21,0.00527325,0.0000000652223,0.0000000179571,0.0000000177344,3.05477E-16,-2.49503E-12,-8.27151E-17,0.000701105,3.6125E-10,2.64078E-13,3.07743E-13,6.10357E-26,-5.76477E-18,-6.30176E-26,0.000695841,3.65921E-10,2.39685E-13,3.01255E-13,5.72621E-26,-3.89961E-18,-5.72198E-26
0.00498338,0.00000000538485,6.05709E-12,8.17567E-13,-1.81491E-24,-3.17811E-18,1.26996E-25,0.0185324,0.00000211115,0.0000000148499,0.0000000851855,-2.50222E-15,-7.96515E-11,-1.70835E-15,0.000663725,2.70769E-12,4.45187E-16,5.80157E-16,-2.65902E-31,9.38349E-22,1.2739E-31,0.000670273,6.3942E-12,2.88247E-15,1.44724E-15,1.38811E-30,-3.27357E-21,-2.60973E-30
0.00236595,0.0000000851975,3.55839E-10,1.9133E-10,4.33627E-20,3.36452E-14,-2.47383E-20,0.00939404,0.0000030539,0.0000000255458,0.0000000125569,-1.24703E-16,2.11429E-11,-1.87156E-16,0.000686357,8.87478E-10,9.92965E-13,6.2514E-14,-7.08404E-28,-1.24771E-18,-1.5559E-26,0.00075803,8.19809E-10,1.84255E-12,6.99915E-13,3.98722E-25,-1.47014E-17,6.87594E-25
0.00158007,0.0000000508205,2.94981E-12,7.6304E-12,-2.43973E-23,1.01862E-15,-2.67445E-23,0.00618693,0.00000188299,0.00000000193864,0.00000000255268,-2.71069E-18,3.47872E-12,-4.98989E-18,0.000751651,0.00000000211331,4.39229E-13,2.29285E-14,-2.19901E-27,-8.61531E-19,6.77335E-28,0.000766067,9.95974E-11,1.60492E-13,1.213E-15,-1.08711E-29,-1.24017E-21,1.29716E-29
0.00192228,0.0000000173333,2.50731E-10,3.75563E-10,3.85666E-20,-3.48031E-14,1.08602E-19,0.00259651,0.000000375143,9.56453E-10,4.22591E-11,7.43993E-21,1.28391E-14,-4.1023E-21,0.000987277,0.00000000103666,4.39071E-12,4.32442E-12,-4.428E-24,-1.02122E-16,1.83158E-23,0.000801352,9.65968E-12,1.04175E-13,1.59476E-14,-3.35959E-28,-1.38297E-20,-5.56466E-28
0.00516142,0.000000132773,3.19996E-10,4.33495E-10,-7.22081E-20,-8.72433E-14,1.44407E-19,0.069452,0.000212993,0.000000294345,0.0000028511,1.8256E-12,-0.0000000362515,1.86786E-12,0.000658553,2.22117E-13,2.68709E-16,2.14073E-16,-2.42847E-32,3.2253E-24,-4.52371E-32,0.000660731,2.5037E-13,2.61366E-16,3.12928E-16,8.6439E-32,1.5389E-22,-2.31818E-32
0.0228694,0.00000186326,0.00000190025,0.00000260421,4.74901E-12,-0.00000000232277,3.31787E-12,0.414971,0.00293316,0.00693162,0.0183706,0.000145877,-0.000699884,0.000147287,0.000656282,2.71194E-14,2.91128E-17,8.0762E-18,4.85468E-35,-1.05825E-24,-1.13925E-34,0.000656308,2.25383E-13,1.21889E-16,9.56836E-17,-9.67885E-33,-3.62833E-23,-3.61888E-33
0.00206152,5.72344E-10,1.70635E-11,2.62444E-10,1.31772E-20,5.03026E-15,1.16108E-20,0.00160085,0.0000000082056,6.81969E-11,1.83694E-10,1.68777E-20,1.379E-14,-1.17415E-20,0.000862043,7.2893E-10,7.4197E-14,7.37482E-13,1.10338E-25,-9.31872E-18,1.32613E-25,0.000998214,0.00000000140897,8.09913E-14,1.94549E-13,5.17185E-27,-6.98503E-18,2.38671E-26
0.00595723,0.00000146898,0.00000000221727,0.0000000032228,6.55271E-18,-1.08601E-12,5.593E-18,0.00222888,0.0000000102591,1.10204E-11,3.33497E-11,6.21236E-22,3.27345E-15,1.51095E-22,0.00121867,3.51933E-11,9.33346E-13,9.0333E-12,-2.00324E-23,5.35645E-17,-1.69321E-23,0.000893141,8.79679E-10,7.72393E-13,1.5075E-12,-1.54198E-24,-4.29717E-17,-5.18078E-25
0.0045984,0.00000000237388,0.00000000199289,0.00000000824557,-8.94194E-18,-6.75464E-14,-3.22068E-17,0.00225115,0.0000000055017,5.78689E-13,9.62275E-11,4.28981E-22,6.4467E-15,-5.75856E-22,0.00124091,0.00000000408136,6.91245E-12,8.51941E-12,-3.14599E-23,-3.39786E-16,-5.73108E-23,0.00103548,0.00000000341492,2.40433E-12,2.5422E-12,-4.15405E-24,-5.62989E-17,-4.71657E-24
0.00157727,7.55694E-10,3.74362E-12,8.22527E-13,5.22171E-25,-1.8709E-18,1.34558E-24,0.00110172,0.0000000592995,7.95259E-11,1.25309E-11,-5.40572E-24,-2.39869E-15,3.95539E-22,0.001224,1.53833E-10,1.81242E-11,1.10171E-11,-1.06342E-22,8.25121E-17,1.13698E-22,0.00104727,6.2766E-10,8.47098E-12,6.84474E-12,5.20285E-23,3.85706E-18,3.08265E-24
